address,collateral_usd,supply_usd,borrow_usd
GAJOTOYWT6HBPD4NRWFAF5ULB5QJURZA4EI235T2LKUEDBLAPU2P6P6W,$3.79,$0.00,$0.00
GCLBRH5FW5RHLZJZOFQUQYC2PHQZAYBGICJGUJ3WSUOEO44TNZCFPCG7,$3.79,$0.00,$0.00
GAZ5NBBWZZTRAE3OM3DKAO4AMTCVBS3EPLEDM2UKZGZDAIHFZ4PETQ6L,$3.78,$0.00,$0.00
GB7FBC44K3CB73L2XON423XOAPUE3CYFCLRHVS64DD4LUSBHSBJQIPWE,$3.77,$0.00,$0.00
GB3CV62QRP7WH7QYEVXRNVMFFGEEPOQWRUVNLXX3VW6EGT23GZEDWTM2,$3.77,$0.00,$0.00
GBZ7WBRGD5Y5M772AFSYW3G75HFDCKRR6SLIFTLJT65NWONGEEUE4H5J,$3.76,$0.00,$0.00
GAGGIIXT6LLMFYEXPUW7MKJD2RVY7RDFPR53KIN73IJBOLY6C55TKNAW,$3.76,$0.00,$0.00
GBTMD56L3OEYLLZX7KEVPQ6SDAQGRQ76RPEBG2JCDFJN4JFTVVP3CCK6,$3.76,$0.00,$0.00
GCHEAPV7BPIIKLUUQJL4WK37NEKZZLA4SIEPXUWNEOZRKQNIGATUHAY6,$3.76,$0.00,$0.00
GCDMEJIVMMEVKKXRGKYJCRJXQ7T5XFPBKR3NBQG5A3XCQX5DO4WTZ3WX,$3.75,$0.00,$0.00
GCZNZWF253GXRQ5FNTUNKHJTADRARNAY5RY5QDWCVKERFNTA6ZWQK6AE,$3.75,$0.00,$0.00
GBFPYUB3647KQWRDPGC3FNBMIMXXZF4YNFBZJLJUDPQZJLHCETCUW6WS,$3.75,$0.00,$0.00
GDDDK5KBWQXCB7JBV23F2YKRY4G5ZMGIAMJ6E3QFPXOXV5ASOMURVQKM,$3.74,$0.00,$0.00
GA4LRFTOMQ25PXEBPC5THLCTE3JZ5BQEYGZGQV6N4EJG7Z54VZRNJXTF,$3.74,$0.00,$0.00
GA7GSI3CCVKVEXT7C7ZRBLR46OTIGXXA4I4JI7E2QWCZQMMJPKDK6PYF,$3.72,$0.00,$0.00
GDET2DMMKERUGCE5NINMNTCNWRYGWGMX2UCI5EJGVRP2VYAY5I2L3AJN,$3.72,$0.00,$0.00
GC4CFVMYZQAYF3LYPAG3BC5VEE43YAD2ZELOURBGTCHADIKOTN65EKQ6,$3.68,$0.00,$0.00
GAIBGDFTIONQJQMA2VRZJQSULZKOBZZWAX5RMLJOWJMVGMZL7OI2HIDH,$3.68,$0.00,$0.00
GDONIPBYYG6EI24GR6FEP2UP733NEPRE5AMFPVRHHX6ZOCGFUN5RTGOQ,$3.67,$0.00,$0.00
GBQL7V4AM3JT2VEFXJNCIKVE354YX2FPW3WGLZ34CQFYFYCNH5GVNA3Z,$3.67,$0.00,$0.00
GDXSSUFY7DZLHADYCBCMDIYHHQVWMMKO3OPHHDYX6GDT4UXBKV45P2NJ,$3.67,$0.00,$0.00
GDZ7L3A4EWYTA6KQ65P6ELSDDOXCEPZP7LOQEAOR62KQE5PHQOQZWQAX,$3.67,$0.00,$0.00
GDGLTX7A3O2PNZ7LA7XBAMBHURWN4W6BG6UCPQMRUUASRSI5Z7WLU4DK,$3.66,$0.00,$0.00
GDWAMNV4VRMUQREBI6EN7QUJ36I4SVJJAZE2SIIO2F4VKQ4PIPNHUZMW,$3.66,$0.00,$0.00
GD2DO72QAG2CIEAFXEIYMHNR3RBUGMRTEXMLJBP53RBC2RFGEN5CANPB,$3.65,$0.00,$0.00
GDYB7IJTHXYDHME3PRO23XM3BBJJSSDLHRUXNKWO6MGJHFZLWZQLH2VY,$3.65,$0.00,$0.00
GD6QMGMJJEFAPDN2IIU74UQUUU5FEC2E2RL4OENNY76RBKFA2PGT5LHM,$3.64,$0.00,$0.00
GAWYEUARQRZTNUAVLBXPG3A54HN4MUPRXI2XAL2WHNUM7TLPT6FHYKX4,$3.64,$0.00,$0.00
GBSYZ3XTJBRGVVUJAG6PBSRDULKLDJME37EC6GED33XG4ORXIZDFFEUE,$3.63,$0.00,$0.00
GC67CKX55ZL7ND5ERS7RP6IA4IUO5PUAE3GNXO4ISWRJEHMTIWMVA52K,$3.63,$0.00,$0.00
GBOW7H277CE6ZJRA5QYC7WCXPTQDHBPXLRZ6ER2TODJEITLXDRWDPR7K,$3.63,$0.00,$0.00
GD67WFTICPV7AUXOCRVPOJH4XEEJLLURFQ3PVWQF6N4VZVJUWKZCLP3K,$3.62,$0.00,$0.00
GA3XPDJ5LHMZNE6FJTYFCTJXZR6QMEKJG2Z776AMW43UW6RIAKNGERJT,$3.62,$0.00,$0.00
GDH6OF57XA2LPJTR4JAMGIZU3RVMG7GEARRCGI5FDOD3KYMAA5QK4ZU3,$3.61,$0.00,$0.00
GCJMTR7VZ5BDAQN5OFI54XQR4FOZDTJ3IT7RNTXPROL7B4AYNKOQ6E7T,$3.60,$0.00,$0.00
GBK6MDE5QRUUDYRA3WVB6XR3RXNY76OUSOK4KW2EFHUQPEHTQ6M2P4KY,$3.60,$0.00,$0.00
GD75EALC6ELRSNPJ44KHG42MCQEHBO5CNXB4L4UICACTAUL5ARDJIA5G,$3.60,$0.00,$0.00
GB42DA3VCUNNR6HE45OZDBQID73UBA3EFERUGE65FUKPXFN575ZYTO6O,$3.59,$0.00,$0.00
GBZPKPCSB7XZMGSCIHBLYUMEF6FFLTRCCEP34UOZH6QE57W5OKHZ63BN,$3.59,$0.00,$0.00
GA6NKK6T4U4O2G766BASHVNXAGYWX2KEZOH3PGUF5T6L5YZGMIPFH4R4,$3.58,$0.00,$0.00
GDTOKC2KUPRPXHP6ZFET4A342U3ZECVIOT5W5IKICXANZQV336E3CLWR,$3.58,$0.00,$0.00
GDAOQZX3UQZO5RSDG7FYXUKADZUT5DCRWSHPNJZSRJKIP524LSKKF7TG,$3.57,$0.00,$0.00
GAC3GATLE2GMLLERSR4UZA36MVXQDZTMVPTL2FBD2OOVJHXQQ2IL3FOX,$3.57,$0.00,$0.00
GCN3FK7HUNZFXBBFT3PCP4DBE3TI6N4JPDSERBMYUS7IKFU4FD3VWFBT,$3.57,$0.00,$0.00
GDH222ADF777Z3RSGGXOVG33Y6GSW75ZZJV2JCIWBXN6VOHIJ4NIJ76O,$3.57,$0.00,$0.00
GBUA5XY3TESE7LOD4NBUXDBJZURSP77DMQELZGYTQVZV3S3JBZBDXP36,$3.56,$0.00,$0.00
GBFPJQGXHPTVPAGIXXDSZLKND7DO7PETP5PPFC4AZ2R7OTGGGW3EQAAX,$3.56,$0.00,$0.00
GCQMNGEY6P7E3MWFXWQPVGXHM3XJQVJOCOW3PWL6NUMH67HZPQ2SGH32,$3.56,$0.00,$0.00
GBEVVTNXMV7MZ3SS2YRYRPE4TVV22IPPHFU4GQBHXBDPWEWLMRRYHJH3,$3.56,$0.00,$0.00
GB5KQVWJ3H5VS3OJV7ZQLT2INQMWHI54XGDT7P5HXSADUD5NU3K7VMXN,$3.55,$0.00,$0.00
GCW2TA7XZ7W6WAZBAOWOLLRHV7L46ZSIU67ZYSUHHCPFBM3WCX43IVFJ,$3.55,$0.00,$0.00
GAB42QXPDUCTAZSMCQLSNHZAUJDYXFJSRVLWYZNMLIV5DH2WFPZI2S43,$3.54,$0.00,$0.00
GD6NV5JGPT4TMW4AQZT3CCZRYIOU54LF2DHH4ZJKE23C66WTT2NUPMDJ,$3.54,$0.00,$0.00
GBMF6M4YB6PP3PTFLAG4DTYYXAXNMYLYUBO3QGQGOH77547QC7EYI4SV,$3.53,$0.00,$0.00
GAFF7UENFKRBMJOUIRDRQ4XZBKNLDQX2FK6KE756C7AYVKEQ25ZUKYPB,$3.53,$0.00,$0.00
GAGFQ27NKCRUU4FGC33WKUMSTTIW6GTN7CB76TXXYKAUUHQ4AER2MXYD,$3.52,$0.00,$0.00
GB47DEVDKBMOIBOR2ECZQNHARG62UFSPTVU33JDL4Y4CB5QO2XHKXQZ7,$3.52,$0.00,$0.00
GBCMGYCB74OECQOLDTT77MS7CMDYZUIZZ5YJ7HCQJLI5F6UDWLEEWJG4,$3.52,$0.00,$0.00
GBNDMDOH2B3G4RA2XBLLIWO7GMASI4UHQGOPVTE2R43HWQNT3TVX6MSJ,$3.52,$0.00,$0.00
GBJM25LLRB2BH6OH2HLIO6JUOCFL555TP3DJ3DQUBNR5BZFBYGJXNZPN,$3.51,$0.00,$0.00
GBPDLFXMZ37PNI23LTX6RWYAKGJ5ATXJE5UMOD3ZXPLB5FMIGYJZB62K,$3.50,$0.00,$0.00
GDQEOHUUHNNNQBJPAHUGROSQ2X77UCKCH33L2ZM4O4UGLADACX4CXR34,$3.50,$0.00,$0.00
GCF3WS7R4IZJLZQBQCQAO4V3Q6ORE7O6V77CVYIC3CMERWRBD6BJEDBC,$3.49,$0.00,$0.00
GB72NQMTDI72AHBOFAYCDLRPYQXLMLSXHNSC7MDFIIRSXBCRE4APHVIR,$3.48,$0.00,$0.00
GBJKJYANOCOC7WZF2VAEXFKZU5UE7SEGEG3AHT3EZRRUHBLAT6NSXXNH,$3.48,$0.00,$0.00
GDLOZZNQNGO3DDI7DVNGXE3WL3PNMC6IVI4ZWNVK4CAP3EI5MOKIDRMC,$3.48,$0.00,$0.00
GAO36GYEAGGEZ3JSXVEIEWMCMCYJZTRAIEEZ5MXACD6BUR4Y7BHUKYFC,$3.47,$0.00,$0.00
GBTEXDGZ7I4J6SMJGIZ2QCS6DVWCABMFJ73D575UVBFSFZPGMA3F27IX,$3.47,$0.00,$0.00
GAPDNJAF6RZPU7USFYFCPGGZF2DJZXL7C6UEWEC5BCI4T74UKS4ZZXMX,$3.47,$0.00,$0.00
GAXPUSRX4MBWWVGH4MVMB2JZXZNBIMMOJ6WKBBQUJIPDSFLTLK2SXV7N,$3.47,$0.00,$0.00
GC6Q33J4B5QLTNWW7PLIHA5PZQ7OVFSOTNJ3VY2MUUPAJ7TKOZKTV3WQ,$3.47,$0.00,$0.00
GCOILX2R2X26L3OW7G5753HJWGWHYL6FJLRAUP6NBKST2XPVNICUHCZZ,$3.46,$0.00,$0.00
GBQOVPWABQA4ZS2QTF7GBQ7BPCTK7TBRV2V7VNU4IB7JVQIHGKDLIN5B,$3.46,$0.00,$0.00
GAQHK5EITT5HBEM3GAJWU6O3BWPZXYB2ZJA5M6JVP2RK4YT7BJWBZJXM,$3.46,$0.00,$0.00
GCX6PYTX4MAWEFHS6UR5WOAMBM54VIVJ44CWGZM5I62GTROFTZDB2XOE,$3.45,$0.00,$0.00
GDQKXUMCYZYCIC66ZPRY6IDF7MXNITER4SK7DF2Z4VY63YJ4M6ODCCSI,$3.45,$0.00,$0.00
GCCQJMXEOLTLA2JCDSMGKCCJ7AMQK7CKQ7TFWIEIE6K4MS6V7MNF4M6Q,$3.45,$0.00,$0.00
GARFRPCBKMACKFZOVO4MCADOCQW2QEH3JE3FTEFHVADATYRA54OBXRLT,$3.42,$0.00,$0.00
GDYK4SD6ZH5UAC5WDYTWHDEGEUQSTLNFGM6BRBH6U7GNHWNU6IG5SG23,$3.41,$0.00,$0.00
GCL55JX2522XQULBQ6MZ7KLUTEREZAOJ7VE62AD7HTXTH2BODH6FAJY3,$3.40,$0.00,$0.00
GBCMR35D6PTMHBFFA3SA73WKRGPWCHFXNGBS5334M5WDEMO4L5CLWYUI,$3.39,$0.00,$0.00
GBZLI6Z3IO5Q4HLZTE46REISSDWIJIBDPHVEBL46JFLCTDP5SUPXYME4,$3.39,$0.00,$0.00
GD4E5CZDDHDURJ6VA2JWKBKQJEJW7DP6VUTRQBBPT527Y3L2CH7UPNVM,$3.38,$0.00,$0.00
GAT74D7EASMWBVM5YXONOQBDI52WASCLBXJYYPX3YOGQ2PWBC6SE7DEK,$3.38,$0.00,$0.00
GBVEC4LEZIWBX3WNI3T5QDRBUKEZX36KU2AW4ICQ5E7MALDBVUJ6W52M,$3.38,$0.00,$0.00
GDVV6VCDGJIPRAIGKBGRFGIXIWW63IBV63B4RLNIIRVYYCWA5564N2US,$3.37,$0.00,$0.00
GCNNXVRTUGOUGAVYIXVQOD46NBK3DOEIBGKAO7246JBVRGA7GZRZGKXC,$3.37,$0.00,$0.00
GBVIWF62HZTYPPOH2XNP7Z25XCS3O53CDGH6ZF32FA2I44NNEXDZDIRK,$3.36,$0.00,$0.00
GBJH2OCB4Z65YFVIZYLWLI4X7WYSUZPT4BGCEVCNWYZBVGLAAPEK32YJ,$3.36,$0.00,$0.00
GDQ3Z4H65IP2TRXFBRGM6LNXLFRBZYNWFKARN7L77QQDMLOX5Z7PONCH,$3.36,$0.00,$0.00
GAKOQCJS222PG5L53BLIT5LIVLNH6EEZSNUAULY26SPBBTQG7BL6STEU,$3.36,$0.00,$0.00
GBIVJES2XPCPJKALLT4YDN6RWX7KQZMA5U5S5YNQVCXVQCKDBNE747D3,$3.36,$0.00,$0.00
GCSYF3C2ED4K6JZT46Z7FLOP3IYXI2LNZZXVJER3OXTOLK5LNWFJW2CW,$3.36,$0.00,$0.00
GDELWZNXFK7YBIT6RJZ7T7756GPIXWNK27AOXO3XN7AIXSVUTKLMVI3I,$3.36,$0.00,$0.00
GCQW62DLY6IO7VWS3XC54RYC3PMWB5MXEHDA24F4SV2HBZMH7I24A4NX,$3.36,$0.00,$0.00
GBAYKM26K4KFPSBUBXNVWU7XXGBZ3SFF3UYVZNX2G56BI2DLU65RSDES,$3.36,$0.00,$0.00
GCB5AKEE6RXFFXDYQTOCYBAU6JAI3YQJQFUY5GWOWW2QN2UAXPYUN4S5,$3.36,$0.00,$0.00
GCKGYMD6HB7L2QQVBRK33BHALAZJ7ITHXOBABH4UXN2ERVIMRX3HAWIZ,$3.35,$0.00,$0.00
GBO7FWO6R6RZV3WDZULVO4HWUKQBQGG7LCRBYIVODWCAHCE3WP32IYPO,$3.35,$0.00,$0.00
GCS5VU5W5XMRLXEXMSLC5WY5AKECU24AW7EI6GALATYNSCXV3AS5JYS7,$3.34,$0.00,$0.00
GBUP4ZFZPPIYMH6JVNGDVOHL4JCABFZB2APJVLEI2SOY5UTT6I5XPWYX,$3.33,$0.00,$0.00
GBLPK4FBARRZ5IXXUUQBDZJ7C4CDV3D6LLGHRYRIYDRYC767DEYOLQSI,$3.33,$0.00,$0.00
GDL6NTQPVFWFFOCHLRIXHALZCM7IX2FYLKXESB43WIQIVKEGMWBV7MAF,$3.33,$0.00,$0.00
GDG4ZPUYMWLTBIMG2DIXYKQFWSVTJTLME2EZWPE7QF6KVN4YY5WZF3K5,$3.33,$0.00,$0.00
GBFMXTF6KM2ZW2X7ABEWPCHWWXNSCTVJDI4SKVCPAAE6T64A3KLOVMIH,$3.33,$0.00,$0.00
GDQPVYOKZHGXZC42OPJ5S656HC6EGY2F5FDGSOMKUEV7XYJKYLAI7KLM,$3.32,$0.00,$0.00
GDLPRARYBD5VL6REJN4FA5WXSGD7PTK7WJB3MTYRPIUU35ZCFQXCDDZX,$3.32,$0.00,$0.00
GAHUP7QWP346PPHKDFMCEATLZXH75ML2CPVF2EKFIG6A2EA6PMBR2QCK,$3.32,$0.00,$0.00
GCHIP4DLYMSYABR7R2T6WZ6TQEFGUX73G2TLXI7YRB6WET2Z472DMUKE,$3.32,$0.00,$0.00
GAJIIUJ5GUQ67YWF6AB7X4OOXO5MGFDH4RPQML5YE7PI774MG6TJ33C2,$3.32,$0.00,$0.00
GBSVWGMVRN3DLIR7XYSR4PM5L2B2BXNKWW2BTQ4XQNFPHNONPG7HI5MV,$3.31,$0.00,$0.00
GD5PAUQTXWU2RXMSO4UBPSKZFOI4PP4EQTTZGLPJP5PLGUKQI7Q6HRLT,$3.31,$0.00,$0.00
GCAPRTTK3B5LJOES5IEUN2PHC3TQIP5PMJHCBPKPCLCWUVFJFFYAWBSG,$3.29,$0.00,$0.00
GCI5PA7C6SJV7QATWAA6APDE5Z7HDGHLRBWPGBI3MFSBZJ4QFDXHI526,$3.29,$0.00,$0.00
GDMZPRAY4SCSNCUUWMBF7YOQDXHQUO5DELC6PQRUNBWVAEWRZYIM3XXH,$3.28,$0.00,$0.00
GAFDMLQUH53C5MZUNRWAFLNAWOPACL6QQRW43QIWKFINVC7EDD45626S,$3.28,$0.00,$0.00
GAEY32AAC4BLZ4ARBXYHOVLICKQXEEI2J77IMGE5WNR4TYYD22JHB4YH,$3.28,$0.00,$0.00
GBESBGPSNICV4FOKMSEZA3PEH3JH62R7OHICOKQ6JY4AU4TJYQ6OFCFU,$3.28,$0.00,$0.00
GDVFRVLFHZKKJ355TJSSU35TUYSBBJ2DUSCXFJ7NGSS63MF4RQ3UXB7Z,$3.28,$0.00,$0.00
GDJRPRGFHUOTQ4MW7SPXQ3TUF5ULYWK4C5AYHACUF7NIFCS64CBR35X3,$3.27,$0.00,$0.00
GBZWKL5JWCET7HQRKGA3HSVZO3XZEYGFSOFUBXJIOGNL2LIS5Y23FSIP,$3.27,$0.00,$0.00
GAS2TYDADPDUML3IUH54PTYZATVR2MUVS6T46B7BO62NW2RZK2PC43M5,$3.27,$0.00,$0.00
GDLQPTTJCOOP6E5AWAFVTU4EZLWM77PUJXSMNTHRVMUNULREWNYDOPUD,$3.27,$0.00,$0.00
GCK34YLVZ5APQE5GDK7L2INJNBLYD56OOYO2AVQXX2BSFHYDMRTEZHKP,$3.27,$0.00,$0.00
GB2DUVSFANOWUIMP3YIOVFDDOCRCUE5EMPA7DCD3VSBLMOWKIHT7QO7C,$3.27,$0.00,$0.00
GCSIMMQ4JMAOYCOP7DP4SEOOAE2AO4K56J4IVLRABXHC44NNYZJ5NRBF,$3.27,$0.00,$0.00
GBNVLVG46QKLBHFT5FYW7BOWP5TVGSTOMIEN4B3L2STS7OYNXBPI4XNB,$3.27,$0.00,$0.00
GCY6DO5KG46M7LC2AKBNDEBQKEJRLDBQVM6HM4FU43DLBZNWGVC4VJOG,$3.27,$0.00,$0.00
GCZWOHIRMQT7AZZT2I7CQ6MIH2FANJVELOBOFRABSN4SSBMIXJDK4SI5,$3.26,$0.00,$0.00
GCE2GYLF4DPV4YVD5HTCYDE4CKQVJVJOW5VG3BOYMHMFE4MP2IVWHBPE,$3.26,$0.00,$0.00
GCXOJ5WBKWPHGVYMMUJNBZRDGIMMKCLX6PLLUFCH7PIGLLPRXFPRRYKN,$3.26,$0.00,$0.00
GDC7XQWYD64NSV4PZPRGHESR32THSZSWCLISOQRJ722BNEUBP5NDJMOM,$3.26,$0.00,$0.00
GBBDUEAI6Q6JB5LWN75DHMN3G2QI6U4C3NL5E4EQOMS2SD5CP4EFI6MB,$3.26,$0.00,$0.00
GC43JFTN4Y5D3TKAK27XVK2KDE2JKOT5I6ZIQ65TP76J2Y334JMRLY2K,$3.25,$0.00,$0.00
GDPI6AIULZSRXCVG3RFCFV22N3HPGB7NIBOGEBJEPTZ3NQXF2E3UT3AD,$3.25,$0.00,$0.00
GDFU7LZUNC6CEU4VEETDLX65B23AE55M7TH564PEFR6MSAVVCON5CLAP,$3.25,$0.00,$0.00
GDGIKTLPMSZGBID5VKKMZWKD22XTGGLNNY7F5GSWKDGHIV5PJT2INKUU,$3.25,$0.00,$0.00
GD6JNDDDS46MH7NTXKOWLK6ZYOW7VAJFH73YVUZNHJK4WMK6MS75GDFN,$3.25,$0.00,$0.00
GBR4QAXJI2J7AEGXOKS5AFXZRFIPRLK6HT5AIXTPLQY7K7CD4KVHDONH,$3.25,$0.00,$0.00
GB2LFGHTKVJ6EJ6IOMCQL22AUBVZCHSBVEPXZ4QQB5KDYNQXKSOUP6J5,$3.25,$0.00,$0.00
GALGX3QJACBYGY7A3BK7RHUGFKCV6YGMYYCCCPLW5MDEQMNBA6XIXREQ,$3.25,$0.00,$0.00
GBOW7TLYPUHRM3AP2SXC2HQX3M7OARXVFXIIUZP4WWKI5QRS2BKKHJXX,$3.25,$0.00,$0.00
GCT6SUOOWTWAEG27J2MP2JJDWYNADPTT3IGIV3FVEAB2K4KLG2TAFSAE,$3.25,$0.00,$0.00
GAYMMSCLEKBJPRUWTXX4Y3UHH2YMBT5FYWST44HDZCVLSGROKYX5WDT6,$3.24,$0.00,$0.00
GCOPT3MQCIJQWP6IAUGFTQNDCJ235NMCD47DFQ33ZLC62LBLOPCAXMZI,$3.24,$0.00,$0.00
GBOXR4MHFDFAQH2I6NL4TM2MQXKNV4OPJ7WD2OENLKK4C7MJUWQPRWX4,$3.24,$0.00,$0.00
GAB4FS3MDTJZCTVHNDMK3APUKRWM3R7FHV72QWJAYEE3FAWID4JIYSQX,$3.24,$0.00,$0.00
GAG7XJ47I2HXOYBU6FIKYEQBSJACYSTZN6ZTX3GCSYBR36AMLCMGZBSM,$3.24,$0.00,$0.00
GAOUN65FVGQRNOVTRLBNXN37QFYBBFNVLJQCQM3GJJFJS7WS2R2QPZHC,$3.23,$0.00,$0.00
GC6U567VGTMLD7XSMRHDNE6YYPKT2VUYTMZ3WVCO754VG4H7GEENZ3PF,$3.23,$0.00,$0.00
GCRQ4LRVFJIMAL4EWDOSGE4324CEENUPEEJLMKAJR74IEFSCIZ7UFCBX,$3.23,$0.00,$3.35
GC7RYR27I3GAHZO7FQ33JO6UFVX5X3TH3OYUGP5U7E2WEGC2JX3QKUZS,$3.23,$0.00,$0.00
GAGEXAQE2IYK3PGZPJ5FESZ3KXFD3GYREMZMBKB6XQM5S2YOW3IZPHTK,$3.23,$0.00,$0.00
GC7OWSB6OWNKNPPQ4J3SNENWVWZ2HBWJQ23ZC5HR454HWIBJTPRQGX26,$3.23,$0.00,$0.00
GD26DFAUJYCOJACCSEHEWL3D7M7LEKS5QUK7RWJKPXX3PDAJETDS22A4,$3.23,$0.00,$0.00
GAFJ765ZEFOMSZB3K7VP3LOWAO5E73C6TEO4GVG3X5IMU24LS2A2YGIC,$3.22,$0.00,$0.00
GCGNWLYFQDT7SKPM3PQG2NX2YUUQ2D4XI24HVFRPRA6Q3UTXY5WOZ6ZW,$3.22,$0.00,$0.00
GDVT6P6DTETNCT2BQQWCN54MVYZ7HNNXXRFY26U5AY7JMDLWC5KIUQ5Z,$3.22,$0.00,$0.00
GC3MRFS6VWSLF6F2ZSOV4AV3GYSLOWAJLXM74SHE5PC4IUGME26EYN2X,$3.22,$0.00,$0.00
GA5VSCBYYVNURCB2DTHLDRKKIYRCKTY6S33VR2NVZFLRO7FMSAW2LKVP,$3.22,$0.00,$0.00
GA27S4FRJAJ23PF6ZGDEY42WOQ274ML4PHT5VR3UVFJ7FLNFEGHPYJXV,$3.22,$0.00,$0.00
GCSJ5JE2JCB4QCKM664WWOHI36M7SMLDHQXPJ2YJBBPNNYSHN4KL74DI,$3.22,$0.00,$0.00
GC5GTMM53TZ3LT5Q3MLLWYJ5HNZRZ36LRDSTSWYJMZIARGJODGACHSYX,$3.22,$0.00,$0.00
GAJGYEA5ZDK2M2GATOMTSZKLWTEKWRX5FXJM5BBJSORF64LYSGAF4FH6,$3.21,$0.00,$0.00
GBMC3SCSNIYBCQ2SS36RFMPPTTBSPZYZC5ISD4ZI7VEQPS5XKXR3GMUT,$3.21,$0.00,$0.00
GDUNJZX545P4Z322KT75MWGR5GVWTR52I6WMA3BOELPMTHGZ75C3WYRJ,$3.21,$0.00,$0.00
GB5PWJIVT6EHQ6SWJVYRTK2SK3EVKE43YSFQOHX2VJC3OEC3EXBEDFSX,$3.21,$0.00,$0.00
GCZFUVBG5GZAJ2PONERURWTOLOTJHMXCE5IYDP2XEKUP2A4LKZ5CQKUZ,$3.20,$0.00,$0.00
GDG6UU3GGBYKJMSML5IVNFGYOA3J45DOBOG2QYVYZ5JKD6UIZN4MLCZH,$3.20,$0.00,$0.00
GA72VFHADRGLMT3BOAT4BYZ4FLQY7FUHQQSRMHLXHGZRL6SGTSKYK5K4,$3.20,$0.00,$0.00
GB52H42QDSH66AQM3KVIDBI7L5VVSOSH6SZ76PZI5RIASDCN43CG4UEV,$3.19,$0.00,$0.00
GDYA54EO7T6R3O2NV472DGPX5EL6V3S3WUIMDNQSZ7O42UWZVUNA74GA,$3.19,$0.00,$0.00
GAKWJDWACD5XEJ75QVL7WCJ5JI52HVGJ5GD4UP4AQNDOMLDMWRED2EW3,$3.19,$0.00,$0.00
GBPDINPQQKF5URQV47DQYQ2FOIXJIKRPJW7VHHCX4Q4TRNQWKVOCMIBH,$3.19,$0.00,$0.00
GCZ2Z544AOJF4IHFMG647JAH3IA2U2L4CRK7RV4ZRGVURGFMAPY4LW54,$3.19,$0.00,$0.00
GA3PAU24QKBVBHS4DBUWVRBIXBCINCXYOMYQWIU3VNFNNTUDWDSIEF27,$3.18,$0.00,$0.00
GCQBBTLWNC5BN4HGZA5DSEOBCQQ5G7IBVM5OEGT6Y4YRAWTUKTAEHSOF,$3.18,$0.00,$0.00
GAGU7N2LMUV7G6EAASZTWKGPAHW32ZFXDK5W4Q3JVBO4XYAGKNDAPFD6,$3.18,$0.00,$0.00
GA4RQJ6KBQL4QQN4RDZXEH7TDMSEBC3T4W5WUV5YDHCDNLLNK7SCY63E,$3.18,$0.00,$0.00
GDWGFV3NSEXAJ3B3FFQAOLAYIMSWBSQDZUWF75KSLEX3X5OQJRZ3MQCM,$3.18,$0.00,$0.00
GDZF4FMIXFJO2IIRAOZ2PM3TFP65BIUN3JHK7HXG5ONYV7PTJMAIYPQG,$3.18,$0.00,$0.00
GA3IK22GSJMW7JO45UJ5BOBEVR2RWNBBUIRUPHMTITEU2NJXKC3A5AFU,$3.18,$0.00,$0.00
GBYOEATDCBPIQMNQIL34B35UKX3NI2VBTMHIBOD3EZY2OVSBPAO7Z4D5,$3.17,$0.00,$0.00
GAZUMBBUKXHG3Z6Y3Q4KEHW4MQN4GCRVVE6WJGWGCCKVUFGXW27OFHSF,$3.17,$0.00,$0.00
GBJTXT2XZE43P266J5DO5JAC2PSGHHLUXG3ZM3WEYUYR2OUMSI37HQOD,$3.17,$0.00,$0.00
GABVPFYIAJOY2GCPN6DFSLP6HKHAXCJQOPF7BSYVDIQ7MHXXW6OMAZCU,$3.17,$0.00,$0.00
GDMTZCUOVI7K6QQBJHMT5HBRC2CUHW3AOLERAFYWDLHM64DFBNNYDLOI,$3.17,$0.00,$0.00
GDTZI5Z2JFBE6OV34ECMZ4T2ZMOYJXHHAI6B2KVYWH7IWQM6BK5KD7DM,$3.17,$0.00,$0.00
GAXKKKWALFIRUDV5YGJICK7BCZWD3Q3EXSO7ELJ52BALCBZUS2AMGF7I,$3.17,$0.00,$0.00
GARKFPQKIWALJWSEBHGYZIEEJQFNMPNQSR7L4UKVJ6DJCCKIOR7OXRQ4,$3.17,$0.00,$0.00
GBVPYJIQCRFITPUU7UDLNOIYZJQRRH56BDPE5GJDHSF5LDZLDRR4IB3M,$3.17,$0.00,$0.00
GAWU4C5MZV3GJEQZVOTEQCRKC4RA76GQ5VYCAD56K55GBY5BYVW36NBG,$3.17,$0.00,$0.00
GAGQEO7LNAX27665YA5VLIRXCF7L7YYZVX24NLXPE7QXGE66HBALOFSL,$3.17,$0.00,$0.00
GD5B7CBSNW7OUXTZ6GHDV5ZM53MCAWZ6RIHRUFYBTILIIZIA353F4RJB,$3.17,$0.00,$0.00
GCDB5W2U44GZ2NIBJ3OVZCXKMXZBZPY5FW5VFVZR3SNGIEIDYKK6POE5,$3.16,$0.00,$0.00
GDANFJDRLAE5NDDG7G2HER5Y7P6DQBXGWLECGR6DDEMDEJ7NQJYGVLJR,$3.16,$0.00,$0.00
GA5H2FWXRUP47VFZO5DQ3PVJTBW7CKPLBMNKHB5JEZO6BESKIAPMMDZZ,$3.16,$0.00,$0.00
GAD36TU2NZSNTL4PSZECYAPHK6ATWYEMHQQBQA54JNMPVLIBI4IIMMQH,$3.16,$0.00,$0.00
